date;time;F__100750_cut.csv__Column_1_54
01.12.2017;19:15;23,65647
01.12.2017;19:30;23,39117
01.12.2017;19:45;23,53657
01.12.2017;20:00;22,53466
01.12.2017;20:15;22,16619
01.12.2017;20:30;21,97491
01.12.2017;20:45;20,92771
01.12.2017;21:00;20,98211
01.12.2017;21:15;20,7455
01.12.2017;21:30;20,62917
01.12.2017;21:45;20,31068
01.12.2017;22:00;20,11823
01.12.2017;22:15;19,83831
01.12.2017;22:30;19,76718
01.12.2017;22:45;19,3639
01.12.2017;23:00;18,57421
01.12.2017;23:15;17,18109
01.12.2017;23:30;17,10384
01.12.2017;23:45;16,95885
02.12.2017;00:00;14,33152
02.12.2017;00:15;13,16209
02.12.2017;00:30;13,66163
02.12.2017;00:45;14,39993
02.12.2017;01:00;13,82742
02.12.2017;01:15;14,52307
02.12.2017;01:30;14,0398
02.12.2017;01:45;14,24232
02.12.2017;02:00;14,00486
02.12.2017;02:15;13,17385
02.12.2017;02:30;13,73964
02.12.2017;02:45;13,5282
02.12.2017;03:00;13,35742
02.12.2017;03:15;14,06672
02.12.2017;03:30;13,95236
02.12.2017;03:45;14,03467
02.12.2017;04:00;12,97292
02.12.2017;04:15;12,5545
02.12.2017;04:30;13,04694
02.12.2017;04:45;13,19245
02.12.2017;05:00;13,60086
02.12.2017;05:15;13,57066
02.12.2017;05:30;13,50422
02.12.2017;05:45;13,97001
02.12.2017;06:00;13,99689
02.12.2017;06:15;14,39106
02.12.2017;06:30;14,96723
02.12.2017;06:45;15,38853
02.12.2017;07:00;15,53438
02.12.2017;07:15;16,82655
02.12.2017;07:30;18,11715
02.12.2017;07:45;18,92358
02.12.2017;08:00;19,27164
02.12.2017;08:15;18,93106
02.12.2017;08:30;19,54528
02.12.2017;08:45;19,58477
02.12.2017;09:00;20,64881
02.12.2017;09:15;22,06186
02.12.2017;09:30;22,77757
02.12.2017;09:45;23,18117
02.12.2017;10:00;25,78843
02.12.2017;10:15;26,65682
02.12.2017;10:30;26,95323
02.12.2017;10:45;26,42227
02.12.2017;11:00;26,42817
02.12.2017;11:15;26,44553
02.12.2017;11:30;26,57116
02.12.2017;11:45;27,04932
02.12.2017;12:00;26,95028
02.12.2017;12:15;26,93573
02.12.2017;12:30;26,26262
02.12.2017;12:45;25,32345
02.12.2017;13:00;25,46726
02.12.2017;13:15;25,05967
02.12.2017;13:30;23,93238
02.12.2017;13:45;24,5147
02.12.2017;14:00;23,88587
02.12.2017;14:15;24,51659
02.12.2017;14:30;25,57117
02.12.2017;14:45;26,54013
02.12.2017;15:00;26,68991
02.12.2017;15:15;26,88656
02.12.2017;15:30;25,86711
02.12.2017;15:45;25,95434
02.12.2017;16:00;26,34651
02.12.2017;16:15;28,37162
02.12.2017;16:30;28,76447
02.12.2017;16:45;29,42965
02.12.2017;17:00;28,27615
02.12.2017;17:15;28,71894
02.12.2017;17:30;29,06275
02.12.2017;17:45;28,46875
02.12.2017;18:00;28,42292
02.12.2017;18:15;27,33106
02.12.2017;18:30;26,17728
02.12.2017;18:45;25,0304
02.12.2017;19:00;25,81638
02.12.2017;19:15;25,91305
02.12.2017;19:30;25,7285
02.12.2017;19:45;25,19296
02.12.2017;20:00;24,9092
02.12.2017;20:15;24,10236
02.12.2017;20:30;22,94936
02.12.2017;20:45;21,7585
02.12.2017;21:00;22,13106
02.12.2017;21:15;21,21237
02.12.2017;21:30;21,14746
02.12.2017;21:45;20,24443
02.12.2017;22:00;20,23937
02.12.2017;22:15;19,93743
02.12.2017;22:30;19,7204
02.12.2017;22:45;18,91259
02.12.2017;23:00;18,31923
02.12.2017;23:15;18,60458
02.12.2017;23:30;18,26538
02.12.2017;23:45;18,1726
03.12.2017;00:00;15,27011
