date;time;F__100122_cut.csv__Column_1_47
16.06.2011;16:00;79,88257
16.06.2011;16:15;78,15485
16.06.2011;16:30;78,4587
16.06.2011;16:45;74,73299
16.06.2011;17:00;72,82427
16.06.2011;17:15;70,7161
16.06.2011;17:30;64,37766
16.06.2011;17:45;60,3275
16.06.2011;18:00;57,09578
16.06.2011;18:15;55,97781
16.06.2011;18:30;55,91711
16.06.2011;18:45;54,04165
16.06.2011;19:00;55,36498
16.06.2011;19:15;54,78555
16.06.2011;19:30;54,43503
16.06.2011;19:45;54,05214
16.06.2011;20:00;53,65391
16.06.2011;20:15;54,71052
16.06.2011;20:30;54,24614
16.06.2011;20:45;54,13468
16.06.2011;21:00;54,24008
16.06.2011;21:15;53,67055
16.06.2011;21:30;52,86099
16.06.2011;21:45;53,33328
16.06.2011;22:00;53,41296
16.06.2011;22:15;52,80653
16.06.2011;22:30;52,02789
16.06.2011;22:45;52,03497
16.06.2011;23:00;51,73678
16.06.2011;23:15;51,74581
16.06.2011;23:30;51,76497
16.06.2011;23:45;51,28858
17.06.2011;00:00;51,18275
17.06.2011;00:15;49,99093
17.06.2011;00:30;49,60566
17.06.2011;00:45;49,37509
17.06.2011;01:00;49,70684
17.06.2011;01:15;50,09713
17.06.2011;01:30;49,49238
17.06.2011;01:45;48,98895
17.06.2011;02:00;49,35989
17.06.2011;02:15;50,06244
17.06.2011;02:30;49,54511
17.06.2011;02:45;49,44825
17.06.2011;03:00;49,81003
17.06.2011;03:15;49,98139
17.06.2011;03:30;49,52876
17.06.2011;03:45;49,65512
17.06.2011;04:00;49,28602
17.06.2011;04:15;49,77061
17.06.2011;04:30;49,30922
17.06.2011;04:45;49,64497
17.06.2011;05:00;48,84668
17.06.2011;05:15;48,7772
17.06.2011;05:30;46,94243
17.06.2011;05:45;50,33969
17.06.2011;06:00;51,83105
17.06.2011;06:15;53,63694
17.06.2011;06:30;55,33735
17.06.2011;06:45;64,08206
17.06.2011;07:00;66,00251
17.06.2011;07:15;69,15587
17.06.2011;07:30;68,69748
17.06.2011;07:45;72,2306
17.06.2011;08:00;75,14074
17.06.2011;08:15;78,64552
17.06.2011;08:30;81,13038
17.06.2011;08:45;80,86037
17.06.2011;09:00;82,15438
17.06.2011;09:15;81,80555
17.06.2011;09:30;80,98627
17.06.2011;09:45;80,78338
17.06.2011;10:00;80,79271
17.06.2011;10:15;81,67292
17.06.2011;10:30;79,67414
17.06.2011;10:45;78,73249
17.06.2011;11:00;79,44195
17.06.2011;11:15;79,09568
17.06.2011;11:30;79,92401
17.06.2011;11:45;78,16955
17.06.2011;12:00;76,50252
17.06.2011;12:15;77,93146
17.06.2011;12:30;76,60785
17.06.2011;12:45;76,60388
17.06.2011;13:00;77,57995
17.06.2011;13:15;77,29259
17.06.2011;13:30;75,29021
17.06.2011;13:45;76,04762
17.06.2011;14:00;78,09272
17.06.2011;14:15;77,55262
17.06.2011;14:30;75,7445
17.06.2011;14:45;75,7644
17.06.2011;15:00;75,83981
17.06.2011;15:15;75,75524
17.06.2011;15:30;75,43513
17.06.2011;15:45;73,66074
17.06.2011;16:00;71,17974
17.06.2011;16:15;69,02053
17.06.2011;16:30;66,69171
17.06.2011;16:45;63,63548
17.06.2011;17:00;55,92838
17.06.2011;17:15;52,93185
17.06.2011;17:30;51,91471
17.06.2011;17:45;52,27202
17.06.2011;18:00;51,37252
17.06.2011;18:15;49,99953
17.06.2011;18:30;49,0902
17.06.2011;18:45;48,05391
17.06.2011;19:00;48,35505
17.06.2011;19:15;47,66354
17.06.2011;19:30;47,03051
17.06.2011;19:45;46,89823
17.06.2011;20:00;46,6417
17.06.2011;20:15;46,71796
17.06.2011;20:30;46,59995
17.06.2011;20:45;46,64952
17.06.2011;21:00;47,21088
17.06.2011;21:15;47,56206
17.06.2011;21:30;47,9511
17.06.2011;21:45;49,02621
17.06.2011;22:00;49,12112
17.06.2011;22:15;48,92936
17.06.2011;22:30;48,80152
17.06.2011;22:45;49,26832
17.06.2011;23:00;48,52574
17.06.2011;23:15;49,90324
17.06.2011;23:30;50,4179
17.06.2011;23:45;50,26248
18.06.2011;00:00;49,7934
18.06.2011;00:15;49,86379
18.06.2011;00:30;49,95156
18.06.2011;00:45;49,79465
18.06.2011;01:00;50,02451
18.06.2011;01:15;50,5241
18.06.2011;01:30;49,78377
18.06.2011;01:45;49,50958
18.06.2011;02:00;50,37965
18.06.2011;02:15;49,74299
18.06.2011;02:30;49,38808
18.06.2011;02:45;49,47591
18.06.2011;03:00;49,75246
18.06.2011;03:15;49,39228
18.06.2011;03:30;49,68548
18.06.2011;03:45;50,06692
18.06.2011;04:00;49,50142
18.06.2011;04:15;49,67748
18.06.2011;04:30;49,93433
18.06.2011;04:45;50,21046
18.06.2011;05:00;49,29383
18.06.2011;05:15;48,95189
18.06.2011;05:30;48,84239
18.06.2011;05:45;47,77662
18.06.2011;06:00;49,25164
18.06.2011;06:15;48,03779
18.06.2011;06:30;48,11953
18.06.2011;06:45;47,70749
18.06.2011;07:00;47,24206
18.06.2011;07:15;44,83649
18.06.2011;07:30;46,6861
18.06.2011;07:45;47,77803
18.06.2011;08:00;45,71278
18.06.2011;08:15;45,59212
18.06.2011;08:30;46,5681
18.06.2011;08:45;46,65203
18.06.2011;09:00;46,01886
18.06.2011;09:15;44,57559
18.06.2011;09:30;45,66857
18.06.2011;09:45;45,46791
18.06.2011;10:00;45,59775
18.06.2011;10:15;44,60344
18.06.2011;10:30;43,9284
18.06.2011;10:45;43,80246
18.06.2011;11:00;43,543
18.06.2011;11:15;43,75689
18.06.2011;11:30;44,406
18.06.2011;11:45;44,59521
18.06.2011;12:00;43,8795
18.06.2011;12:15;45,30809
18.06.2011;12:30;44,97205
18.06.2011;12:45;44,22775
18.06.2011;13:00;45,11085
18.06.2011;13:15;48,12624
18.06.2011;13:30;45,86469
18.06.2011;13:45;47,17801
18.06.2011;14:00;47,72941
18.06.2011;14:15;47,17472
18.06.2011;14:30;47,67987
18.06.2011;14:45;47,4911
18.06.2011;15:00;46,30586
18.06.2011;15:15;45,93882
18.06.2011;15:30;46,04373
18.06.2011;15:45;46,27426
18.06.2011;16:00;45,74013
18.06.2011;16:15;46,09044
18.06.2011;16:30;45,38657
18.06.2011;16:45;45,02214
18.06.2011;17:00;45,77739
18.06.2011;17:15;44,73026
18.06.2011;17:30;46,16196
18.06.2011;17:45;46,2216
18.06.2011;18:00;46,36256
18.06.2011;18:15;45,63017
18.06.2011;18:30;44,11778
18.06.2011;18:45;45,15628
18.06.2011;19:00;45,43194
18.06.2011;19:15;45,78624
18.06.2011;19:30;45,06774
18.06.2011;19:45;44,87814
18.06.2011;20:00;44,66999
18.06.2011;20:15;45,27502
18.06.2011;20:30;44,80423
18.06.2011;20:45;44,99061
18.06.2011;21:00;45,27455
18.06.2011;21:15;45,41392
18.06.2011;21:30;46,22597
18.06.2011;21:45;46,69423
18.06.2011;22:00;47,69993
18.06.2011;22:15;47,78051
18.06.2011;22:30;47,20565
18.06.2011;22:45;48,15043
18.06.2011;23:00;47,49852
18.06.2011;23:15;49,08552
18.06.2011;23:30;48,41057
18.06.2011;23:45;48,86041
19.06.2011;00:00;49,1975
19.06.2011;00:15;48,71481
19.06.2011;00:30;48,58067
19.06.2011;00:45;48,88114
19.06.2011;01:00;48,65528
19.06.2011;01:15;48,45814
19.06.2011;01:30;48,44717
19.06.2011;01:45;48,66826
19.06.2011;02:00;48,67811
19.06.2011;02:15;48,56902
19.06.2011;02:30;48,69256
19.06.2011;02:45;48,57875
19.06.2011;03:00;48,86261
19.06.2011;03:15;49,00386
19.06.2011;03:30;48,81749
19.06.2011;03:45;49,12968
19.06.2011;04:00;49,06013
19.06.2011;04:15;48,74205
19.06.2011;04:30;48,87407
19.06.2011;04:45;48,84352
19.06.2011;05:00;48,29632
19.06.2011;05:15;46,39689
19.06.2011;05:30;46,93641
19.06.2011;05:45;47,00949
19.06.2011;06:00;45,38916
19.06.2011;06:15;46,21519
19.06.2011;06:30;47,01358
19.06.2011;06:45;43,78752
19.06.2011;07:00;43,17632
19.06.2011;07:15;43,55403
19.06.2011;07:30;44,25978
19.06.2011;07:45;43,55339
19.06.2011;08:00;44,43074
19.06.2011;08:15;45,08586
19.06.2011;08:30;44,36761
19.06.2011;08:45;43,82565
19.06.2011;09:00;43,5164
19.06.2011;09:15;43,44886
19.06.2011;09:30;45,04292
19.06.2011;09:45;44,05347
19.06.2011;10:00;43,5807
19.06.2011;10:15;45,04753
19.06.2011;10:30;44,9562
19.06.2011;10:45;44,37203
19.06.2011;11:00;44,23588
19.06.2011;11:15;45,5606
19.06.2011;11:30;46,1724
19.06.2011;11:45;45,71851
19.06.2011;12:00;45,29376
19.06.2011;12:15;47,32738
19.06.2011;12:30;46,39259
19.06.2011;12:45;45,19456
19.06.2011;13:00;44,96677
19.06.2011;13:15;47,30379
19.06.2011;13:30;46,23333
19.06.2011;13:45;46,79735
19.06.2011;14:00;47,15961
19.06.2011;14:15;46,05002
19.06.2011;14:30;48,25628
19.06.2011;14:45;47,1151
19.06.2011;15:00;45,7611
19.06.2011;15:15;45,18999
19.06.2011;15:30;46,73868
19.06.2011;15:45;46,24956
19.06.2011;16:00;47,26746
19.06.2011;16:15;46,47993
19.06.2011;16:30;46,15002
19.06.2011;16:45;45,32253
19.06.2011;17:00;45,91806
19.06.2011;17:15;45,02959
19.06.2011;17:30;45,75443
19.06.2011;17:45;45,18729
19.06.2011;18:00;45,62313
19.06.2011;18:15;45,87967
19.06.2011;18:30;46,28167
19.06.2011;18:45;45,78082
19.06.2011;19:00;46,56486
19.06.2011;19:15;45,85265
19.06.2011;19:30;45,78959
19.06.2011;19:45;45,69618
19.06.2011;20:00;46,24989
19.06.2011;20:15;46,27692
19.06.2011;20:30;46,47203
19.06.2011;20:45;46,1197
19.06.2011;21:00;46,19809
19.06.2011;21:15;46,84403
19.06.2011;21:30;46,9589
19.06.2011;21:45;47,7479
19.06.2011;22:00;48,25151
19.06.2011;22:15;48,93719
19.06.2011;22:30;49,43391
19.06.2011;22:45;49,02312
19.06.2011;23:00;46,60468
19.06.2011;23:15;47,32498
19.06.2011;23:30;47,73201
19.06.2011;23:45;48,79491
20.06.2011;00:00;48,35378
20.06.2011;00:15;48,27399
20.06.2011;00:30;49,19118
20.06.2011;00:45;49,00025
20.06.2011;01:00;48,7202
20.06.2011;01:15;48,4445
20.06.2011;01:30;47,90351
20.06.2011;01:45;48,15675
20.06.2011;02:00;48,44613
20.06.2011;02:15;48,23745
20.06.2011;02:30;48,14849
20.06.2011;02:45;48,06304
20.06.2011;03:00;48,58411
20.06.2011;03:15;48,03272
20.06.2011;03:30;48,40673
20.06.2011;03:45;48,47589
20.06.2011;04:00;48,29263
20.06.2011;04:15;48,24662
20.06.2011;04:30;48,50827
20.06.2011;04:45;48,53746
20.06.2011;05:00;47,56028
20.06.2011;05:15;46,20851
20.06.2011;05:30;47,10151
20.06.2011;05:45;49,66576
20.06.2011;06:00;49,77021
20.06.2011;06:15;51,20463
20.06.2011;06:30;53,43694
20.06.2011;06:45;58,40388
20.06.2011;07:00;61,32448
20.06.2011;07:15;64,55947
20.06.2011;07:30;66,82789
20.06.2011;07:45;68,24853
20.06.2011;08:00;71,29788
20.06.2011;08:15;73,71665
20.06.2011;08:30;75,89289
20.06.2011;08:45;76,68472
20.06.2011;09:00;79,92399
20.06.2011;09:15;82,09531
20.06.2011;09:30;81,983
20.06.2011;09:45;81,60171
20.06.2011;10:00;80,15456
20.06.2011;10:15;80,35992
20.06.2011;10:30;80,15536
20.06.2011;10:45;81,46602
20.06.2011;11:00;81,44074
20.06.2011;11:15;79,37469
20.06.2011;11:30;78,699
20.06.2011;11:45;78,09896
20.06.2011;12:00;80,14864
20.06.2011;12:15;85,04179
20.06.2011;12:30;85,14479
20.06.2011;12:45;85,26105
20.06.2011;13:00;85,91024
20.06.2011;13:15;85,77032
20.06.2011;13:30;84,26038
20.06.2011;13:45;85,00096
20.06.2011;14:00;84,70035
20.06.2011;14:15;82,85233
20.06.2011;14:30;82,34278
20.06.2011;14:45;82,76542
20.06.2011;15:00;82,08522
20.06.2011;15:15;80,60653
20.06.2011;15:30;80,76388
20.06.2011;15:45;81,27824
20.06.2011;16:00;80,27752
20.06.2011;16:15;78,68337
20.06.2011;16:30;76,86909
20.06.2011;16:45;74,33461
20.06.2011;17:00;71,63522
20.06.2011;17:15;67,48038
20.06.2011;17:30;64,62674
20.06.2011;17:45;61,00211
20.06.2011;18:00;59,45231
20.06.2011;18:15;58,74455
20.06.2011;18:30;58,56643
20.06.2011;18:45;58,44236
20.06.2011;19:00;57,68743
20.06.2011;19:15;55,10733
20.06.2011;19:30;53,2214
20.06.2011;19:45;51,30757
20.06.2011;20:00;51,37656
20.06.2011;20:15;52,39631
20.06.2011;20:30;53,25933
20.06.2011;20:45;53,45319
20.06.2011;21:00;52,97828
20.06.2011;21:15;52,8486
20.06.2011;21:30;52,75811
20.06.2011;21:45;53,41346
20.06.2011;22:00;53,16557
20.06.2011;22:15;52,47009
20.06.2011;22:30;52,08342
20.06.2011;22:45;51,67543
20.06.2011;23:00;51,71287
20.06.2011;23:15;52,70823
20.06.2011;23:30;52,66946
20.06.2011;23:45;52,70355
21.06.2011;00:00;51,99286
21.06.2011;00:15;51,0933
21.06.2011;00:30;50,33914
21.06.2011;00:45;49,04851
21.06.2011;01:00;48,91857
21.06.2011;01:15;48,67966
21.06.2011;01:30;48,53685
21.06.2011;01:45;48,64577
21.06.2011;02:00;48,88268
21.06.2011;02:15;48,53744
21.06.2011;02:30;48,31938
21.06.2011;02:45;48,60698
21.06.2011;03:00;48,55833
21.06.2011;03:15;48,40399
21.06.2011;03:30;48,69782
21.06.2011;03:45;48,62572
21.06.2011;04:00;48,71628
21.06.2011;04:15;48,60929
21.06.2011;04:30;49,12588
21.06.2011;04:45;48,65602
21.06.2011;05:00;48,17448
21.06.2011;05:15;47,9352
21.06.2011;05:30;47,74022
21.06.2011;05:45;49,4699
21.06.2011;06:00;51,31388
21.06.2011;06:15;53,53849
21.06.2011;06:30;57,54534
21.06.2011;06:45;61,82362
21.06.2011;07:00;64,4687
21.06.2011;07:15;67,95559
21.06.2011;07:30;70,84479
21.06.2011;07:45;75,5283
21.06.2011;08:00;78,14437
21.06.2011;08:15;81,25665
21.06.2011;08:30;83,22865
21.06.2011;08:45;82,53325
21.06.2011;09:00;81,67695
21.06.2011;09:15;80,95384
21.06.2011;09:30;79,32111
21.06.2011;09:45;78,5954
21.06.2011;10:00;78,45973
21.06.2011;10:15;78,492
21.06.2011;10:30;77,89384
21.06.2011;10:45;78,74228
21.06.2011;11:00;79,84435
21.06.2011;11:15;79,59442
21.06.2011;11:30;79,45783
21.06.2011;11:45;79,14192
21.06.2011;12:00;78,91194
21.06.2011;12:15;82,11972
21.06.2011;12:30;78,8282
21.06.2011;12:45;78,76044
21.06.2011;13:00;79,15758
21.06.2011;13:15;85,41479
21.06.2011;13:30;88,33749
21.06.2011;13:45;88,74996
21.06.2011;14:00;87,51031
21.06.2011;14:15;85,6247
21.06.2011;14:30;84,65351
21.06.2011;14:45;83,83331
21.06.2011;15:00;82,86145
21.06.2011;15:15;82,41969
21.06.2011;15:30;81,68385
21.06.2011;15:45;81,74706
21.06.2011;16:00;80,2511
21.06.2011;16:15;78,40844
21.06.2011;16:30;76,85401
21.06.2011;16:45;74,12574
21.06.2011;17:00;70,7583
21.06.2011;17:15;66,87133
21.06.2011;17:30;64,51099
21.06.2011;17:45;61,10759
21.06.2011;18:00;59,70525
21.06.2011;18:15;58,18115
21.06.2011;18:30;57,08277
21.06.2011;18:45;55,12021
21.06.2011;19:00;54,46089
21.06.2011;19:15;52,87517
21.06.2011;19:30;52,50836
21.06.2011;19:45;51,80471
21.06.2011;20:00;51,57367
21.06.2011;20:15;51,56667
21.06.2011;20:30;51,56186
21.06.2011;20:45;52,06805
21.06.2011;21:00;52,61449
21.06.2011;21:15;53,07275
21.06.2011;21:30;52,55461
21.06.2011;21:45;52,50583
21.06.2011;22:00;52,01541
21.06.2011;22:15;52,18818
21.06.2011;22:30;52,07416
21.06.2011;22:45;52,09532
21.06.2011;23:00;52,05154
21.06.2011;23:15;52,52123
21.06.2011;23:30;51,89863
21.06.2011;23:45;51,80397
22.06.2011;00:00;51,88855
22.06.2011;00:15;51,82057
22.06.2011;00:30;51,78966
22.06.2011;00:45;51,66993
22.06.2011;01:00;51,30609
22.06.2011;01:15;51,64364
22.06.2011;01:30;51,5651
22.06.2011;01:45;51,32061
22.06.2011;02:00;51,52203
22.06.2011;02:15;51,22771
22.06.2011;02:30;51,08454
22.06.2011;02:45;51,13221
22.06.2011;03:00;51,20176
22.06.2011;03:15;51,1488
22.06.2011;03:30;51,56886
22.06.2011;03:45;51,97924
22.06.2011;04:00;51,49757
22.06.2011;04:15;51,07451
22.06.2011;04:30;51,41475
22.06.2011;04:45;51,6146
22.06.2011;05:00;50,76509
22.06.2011;05:15;49,8293
22.06.2011;05:30;50,00735
22.06.2011;05:45;51,67658
22.06.2011;06:00;53,69179
22.06.2011;06:15;54,873
22.06.2011;06:30;59,03726
22.06.2011;06:45;62,6983
22.06.2011;07:00;64,77222
22.06.2011;07:15;69,13696
22.06.2011;07:30;71,17312
22.06.2011;07:45;74,87645
22.06.2011;08:00;75,81101
22.06.2011;08:15;78,51032
22.06.2011;08:30;80,4585
22.06.2011;08:45;79,53615
22.06.2011;09:00;79,63504
22.06.2011;09:15;79,5791
22.06.2011;09:30;79,49194
22.06.2011;09:45;79,3822
22.06.2011;10:00;78,95789
22.06.2011;10:15;78,82509
22.06.2011;10:30;77,1774
22.06.2011;10:45;77,69204
22.06.2011;11:00;77,46165
22.06.2011;11:15;78,72416
22.06.2011;11:30;78,96929
22.06.2011;11:45;78,88703
22.06.2011;12:00;77,91994
22.06.2011;12:15;80,67556
22.06.2011;12:30;79,65807
22.06.2011;12:45;79,99856
22.06.2011;13:00;80,49172
22.06.2011;13:15;79,81711
22.06.2011;13:30;79,6226
22.06.2011;13:45;81,33901
22.06.2011;14:00;82,01519
22.06.2011;14:15;80,61644
22.06.2011;14:30;80,36658
22.06.2011;14:45;80,83111
22.06.2011;15:00;80,45345
22.06.2011;15:15;79,64557
22.06.2011;15:30;79,51762
22.06.2011;15:45;79,33475
22.06.2011;16:00;78,01802
22.06.2011;16:15;76,88243
22.06.2011;16:30;76,11086
22.06.2011;16:45;74,98317
22.06.2011;17:00;72,95467
22.06.2011;17:15;70,60592
22.06.2011;17:30;67,08981
22.06.2011;17:45;63,62185
22.06.2011;18:00;58,95022
22.06.2011;18:15;57,12003
22.06.2011;18:30;55,25425
22.06.2011;18:45;53,953
22.06.2011;19:00;54,66859
22.06.2011;19:15;54,12219
22.06.2011;19:30;53,9197
22.06.2011;19:45;53,70599
22.06.2011;20:00;53,26601
22.06.2011;20:15;53,96916
22.06.2011;20:30;53,84948
22.06.2011;20:45;54,25692
22.06.2011;21:00;53,99285
22.06.2011;21:15;53,95909
22.06.2011;21:30;52,98134
22.06.2011;21:45;53,02787
22.06.2011;22:00;53,15431
22.06.2011;22:15;52,71215
22.06.2011;22:30;52,26253
22.06.2011;22:45;52,02551
22.06.2011;23:00;52,06592
22.06.2011;23:15;52,1991
22.06.2011;23:30;51,64943
22.06.2011;23:45;51,56393
23.06.2011;00:00;50,97197
23.06.2011;00:15;50,05805
23.06.2011;00:30;49,99209
23.06.2011;00:45;49,90681
23.06.2011;01:00;50,48379
23.06.2011;01:15;50,45953
23.06.2011;01:30;49,83717
23.06.2011;01:45;49,19058
23.06.2011;02:00;49,74407
23.06.2011;02:15;50,42094
23.06.2011;02:30;50,23943
23.06.2011;02:45;49,31198
23.06.2011;03:00;49,55827
23.06.2011;03:15;49,56301
23.06.2011;03:30;50,6036
23.06.2011;03:45;50,87155
23.06.2011;04:00;49,94332
23.06.2011;04:15;49,439
23.06.2011;04:30;49,723
23.06.2011;04:45;50,19708
23.06.2011;05:00;50,04002
23.06.2011;05:15;48,30971
23.06.2011;05:30;49,52301
23.06.2011;05:45;51,15231
23.06.2011;06:00;52,26869
23.06.2011;06:15;54,13789
23.06.2011;06:30;55,17776
23.06.2011;06:45;59,9002
23.06.2011;07:00;63,14839
23.06.2011;07:15;68,17332
23.06.2011;07:30;70,77511
23.06.2011;07:45;72,52729
23.06.2011;08:00;71,28553
23.06.2011;08:15;74,57859
23.06.2011;08:30;78,06741
23.06.2011;08:45;80,46985
23.06.2011;09:00;81,33155
23.06.2011;09:15;80,67179
23.06.2011;09:30;79,61549
23.06.2011;09:45;79,55825
23.06.2011;10:00;79,93067
23.06.2011;10:15;79,8504
23.06.2011;10:30;78,61963
23.06.2011;10:45;80,5967
23.06.2011;11:00;80,87216
23.06.2011;11:15;81,69615
23.06.2011;11:30;80,33652
23.06.2011;11:45;78,97669
23.06.2011;12:00;77,82713
23.06.2011;12:15;81,70692
23.06.2011;12:30;81,15869
23.06.2011;12:45;81,47831
23.06.2011;13:00;82,19602
23.06.2011;13:15;82,57795
23.06.2011;13:30;82,18671
23.06.2011;13:45;83,38878
23.06.2011;14:00;83,94667
23.06.2011;14:15;83,6382
23.06.2011;14:30;82,1724
23.06.2011;14:45;81,4128
23.06.2011;15:00;80,7765
23.06.2011;15:15;80,2969
23.06.2011;15:30;80,27118
23.06.2011;15:45;80,32295
23.06.2011;16:00;79,14265
23.06.2011;16:15;77,61626
23.06.2011;16:30;75,71097
23.06.2011;16:45;73,51179
23.06.2011;17:00;70,68382
23.06.2011;17:15;66,82998
23.06.2011;17:30;64,55881
23.06.2011;17:45;61,55412
23.06.2011;18:00;60,64893
23.06.2011;18:15;59,97826
23.06.2011;18:30;58,62306
23.06.2011;18:45;57,79202
23.06.2011;19:00;57,23083
23.06.2011;19:15;55,58265
23.06.2011;19:30;54,87356
23.06.2011;19:45;54,0176
23.06.2011;20:00;53,21788
23.06.2011;20:15;52,37027
23.06.2011;20:30;51,25332
23.06.2011;20:45;50,60506
23.06.2011;21:00;51,125
23.06.2011;21:15;51,04813
23.06.2011;21:30;51,20079
23.06.2011;21:45;51,1718
23.06.2011;22:00;51,59069
23.06.2011;22:15;51,63619
23.06.2011;22:30;52,26628
23.06.2011;22:45;52,13265
23.06.2011;23:00;51,62374
23.06.2011;23:15;51,15752
23.06.2011;23:30;50,91157
23.06.2011;23:45;50,87413
24.06.2011;00:00;50,60758
24.06.2011;00:15;49,85445
24.06.2011;00:30;49,50443
24.06.2011;00:45;49,37509
24.06.2011;01:00;49,70684
24.06.2011;01:15;50,09713
24.06.2011;01:30;49,49238
24.06.2011;01:45;48,98895
24.06.2011;02:00;49,35989
24.06.2011;02:15;50,06244
24.06.2011;02:30;49,54511
24.06.2011;02:45;49,44825
24.06.2011;03:00;49,81003
24.06.2011;03:15;49,98139
24.06.2011;03:30;49,52876
24.06.2011;03:45;49,65512
24.06.2011;04:00;49,28602
24.06.2011;04:15;49,77061
24.06.2011;04:30;49,30922
24.06.2011;04:45;49,64497
24.06.2011;05:00;48,84668
24.06.2011;05:15;48,7772
24.06.2011;05:30;46,94243
24.06.2011;05:45;50,33969
24.06.2011;06:00;51,83105
24.06.2011;06:15;53,63694
24.06.2011;06:30;55,33735
24.06.2011;06:45;64,08206
24.06.2011;07:00;66,00251
24.06.2011;07:15;69,15587
24.06.2011;07:30;68,69748
24.06.2011;07:45;72,2306
24.06.2011;08:00;75,14074
24.06.2011;08:15;78,64552
24.06.2011;08:30;81,13038
24.06.2011;08:45;80,86037
24.06.2011;09:00;82,15438
24.06.2011;09:15;81,80555
24.06.2011;09:30;80,98627
24.06.2011;09:45;80,78338
24.06.2011;10:00;80,79271
24.06.2011;10:15;81,67292
24.06.2011;10:30;79,67414
24.06.2011;10:45;78,73249
24.06.2011;11:00;79,44195
24.06.2011;11:15;79,09568
24.06.2011;11:30;79,92401
24.06.2011;11:45;78,16955
24.06.2011;12:00;76,50252
24.06.2011;12:15;77,93146
24.06.2011;12:30;76,60785
24.06.2011;12:45;76,60388
24.06.2011;13:00;77,57995
24.06.2011;13:15;77,29259
24.06.2011;13:30;75,29021
24.06.2011;13:45;76,04762
24.06.2011;14:00;78,09272
24.06.2011;14:15;77,55262
24.06.2011;14:30;75,7445
24.06.2011;14:45;75,7644
24.06.2011;15:00;75,83981
24.06.2011;15:15;75,75524
24.06.2011;15:30;75,43513
24.06.2011;15:45;73,66074
24.06.2011;16:00;71,17974
24.06.2011;16:15;69,02053
24.06.2011;16:30;66,69171
24.06.2011;16:45;63,63548
24.06.2011;17:00;55,92838
24.06.2011;17:15;52,93185
24.06.2011;17:30;51,91471
24.06.2011;17:45;52,27202
24.06.2011;18:00;51,37252
24.06.2011;18:15;49,99953
24.06.2011;18:30;49,0902
24.06.2011;18:45;48,05391
24.06.2011;19:00;48,35505
24.06.2011;19:15;47,66354
24.06.2011;19:30;47,03051
24.06.2011;19:45;46,89823
24.06.2011;20:00;46,6417
24.06.2011;20:15;46,71796
24.06.2011;20:30;46,59995
24.06.2011;20:45;46,64952
24.06.2011;21:00;47,21088
24.06.2011;21:15;47,56206
24.06.2011;21:30;47,9511
24.06.2011;21:45;49,02621
24.06.2011;22:00;49,12112
24.06.2011;22:15;48,92936
24.06.2011;22:30;48,80152
24.06.2011;22:45;49,26832
24.06.2011;23:00;48,52574
24.06.2011;23:15;49,90324
24.06.2011;23:30;50,4179
24.06.2011;23:45;50,26248
25.06.2011;00:00;49,7934
25.06.2011;00:15;49,86379
25.06.2011;00:30;49,95156
25.06.2011;00:45;49,79465
25.06.2011;01:00;50,02451
25.06.2011;01:15;50,5241
25.06.2011;01:30;49,78377
25.06.2011;01:45;49,50958
25.06.2011;02:00;50,37965
