date;time;F__100500_cut.csv__Column_1_52
08.12.2017;01:00;19,89749
08.12.2017;01:15;19,83303
08.12.2017;01:30;20,08939
08.12.2017;01:45;20,27073
08.12.2017;02:00;20,23506
08.12.2017;02:15;20,13785
08.12.2017;02:30;19,90809
08.12.2017;02:45;19,99882
08.12.2017;03:00;20,08726
08.12.2017;03:15;20,11725
08.12.2017;03:30;20,02728
08.12.2017;03:45;20,15212
08.12.2017;04:00;20,39931
08.12.2017;04:15;20,36256
08.12.2017;04:30;20,78885
08.12.2017;04:45;21,78886
08.12.2017;05:00;22,69166
08.12.2017;05:15;23,31236
08.12.2017;05:30;23,58893
08.12.2017;05:45;25,73935
08.12.2017;06:00;32,12615
08.12.2017;06:15;31,32974
08.12.2017;06:30;30,50049
08.12.2017;06:45;34,0423
08.12.2017;07:00;43,867
08.12.2017;07:15;53,29246
08.12.2017;07:30;59,54225
08.12.2017;07:45;64,31541
08.12.2017;08:00;64,95273
08.12.2017;08:15;71,66293
08.12.2017;08:30;72,47198
08.12.2017;08:45;77,31673
08.12.2017;09:00;77,00755
08.12.2017;09:15;80,16456
08.12.2017;09:30;80,81616
08.12.2017;09:45;82,04185
08.12.2017;10:00;81,13065
08.12.2017;10:15;82,9786
08.12.2017;10:30;82,43086
08.12.2017;10:45;82,12771
08.12.2017;11:00;79,28335
08.12.2017;11:15;76,66593
08.12.2017;11:30;75,56354
08.12.2017;11:45;73,9645
08.12.2017;12:00;73,89837
08.12.2017;12:15;73,92228
08.12.2017;12:30;76,20422
08.12.2017;12:45;74,01356
08.12.2017;13:00;72,55409
08.12.2017;13:15;71,08813
08.12.2017;13:30;68,95675
08.12.2017;13:45;67,4938
08.12.2017;14:00;66,30942
08.12.2017;14:15;65,44343
08.12.2017;14:30;64,93779
08.12.2017;14:45;64,19964
08.12.2017;15:00;62,42722
08.12.2017;15:15;62,79544
08.12.2017;15:30;56,36583
08.12.2017;15:45;53,33685
08.12.2017;16:00;44,43402
08.12.2017;16:15;41,86063
08.12.2017;16:30;36,30311
08.12.2017;16:45;38,00748
08.12.2017;17:00;36,18245
08.12.2017;17:15;35,35555
08.12.2017;17:30;31,71651
08.12.2017;17:45;29,5263
08.12.2017;18:00;26,54161
08.12.2017;18:15;24,59019
08.12.2017;18:30;22,06914
08.12.2017;18:45;20,05474
08.12.2017;19:00;20,07862
08.12.2017;19:15;19,35437
08.12.2017;19:30;20,22537
08.12.2017;19:45;19,26684
08.12.2017;20:00;19,57943
08.12.2017;20:15;20,19755
08.12.2017;20:30;20,28121
08.12.2017;20:45;20,30054
08.12.2017;21:00;20,23473
08.12.2017;21:15;20,12915
08.12.2017;21:30;20,13971
08.12.2017;21:45;20,53348
08.12.2017;22:00;20,42189
08.12.2017;22:15;20,1946
08.12.2017;22:30;19,85788
08.12.2017;22:45;20,15423
08.12.2017;23:00;20,23128
08.12.2017;23:15;20,37785
08.12.2017;23:30;20,24678
08.12.2017;23:45;19,88327
09.12.2017;00:00;20,25754
09.12.2017;00:15;20,18551
09.12.2017;00:30;20,35973
09.12.2017;00:45;20,19442
09.12.2017;01:00;20,07488
09.12.2017;01:15;20,12629
09.12.2017;01:30;20,19753
09.12.2017;01:45;20,53206
09.12.2017;02:00;20,28541
09.12.2017;02:15;20,25908
09.12.2017;02:30;19,93443
09.12.2017;02:45;19,83381
09.12.2017;03:00;20,01767
09.12.2017;03:15;20,14236
09.12.2017;03:30;20,17138
09.12.2017;03:45;19,94784
09.12.2017;04:00;20,01098
09.12.2017;04:15;20,20039
09.12.2017;04:30;20,38276
09.12.2017;04:45;20,37536
09.12.2017;05:00;20,95701
09.12.2017;05:15;21,57443
09.12.2017;05:30;20,75821
09.12.2017;05:45;20,51145
09.12.2017;06:00;19,82047
09.12.2017;06:15;21,49181
09.12.2017;06:30;21,24728
09.12.2017;06:45;21,13253
09.12.2017;07:00;21,36177
09.12.2017;07:15;19,79681
09.12.2017;07:30;20,6004
09.12.2017;07:45;21,60461
09.12.2017;08:00;22,64373
09.12.2017;08:15;22,60321
09.12.2017;08:30;17,90613
09.12.2017;08:45;16,25576
09.12.2017;09:00;16,29693
09.12.2017;09:15;15,38981
09.12.2017;09:30;15,89476
09.12.2017;09:45;15,43571
09.12.2017;10:00;15,1211
09.12.2017;10:15;15,90315
09.12.2017;10:30;15,71119
09.12.2017;10:45;15,59637
09.12.2017;11:00;15,24554
09.12.2017;11:15;15,1485
09.12.2017;11:30;15,6674
09.12.2017;11:45;15,39158
09.12.2017;12:00;15,85569
09.12.2017;12:15;15,46932
09.12.2017;12:30;15,90474
09.12.2017;12:45;16,41068
09.12.2017;13:00;16,72848
09.12.2017;13:15;16,5021
09.12.2017;13:30;15,63132
09.12.2017;13:45;15,60551
09.12.2017;14:00;15,81997
09.12.2017;14:15;16,02036
09.12.2017;14:30;14,89985
09.12.2017;14:45;15,39337
09.12.2017;15:00;14,95874
09.12.2017;15:15;16,50213
09.12.2017;15:30;16,14371
09.12.2017;15:45;17,51683
09.12.2017;16:00;15,65548
09.12.2017;16:15;15,01709
09.12.2017;16:30;16,3147
09.12.2017;16:45;16,78504
09.12.2017;17:00;19,48875
09.12.2017;17:15;19,7153
09.12.2017;17:30;20,15716
09.12.2017;17:45;20,90878
09.12.2017;18:00;20,17814
09.12.2017;18:15;19,93175
09.12.2017;18:30;19,20122
09.12.2017;18:45;19,07502
09.12.2017;19:00;19,04015
09.12.2017;19:15;19,26297
09.12.2017;19:30;19,19755
09.12.2017;19:45;18,97216
09.12.2017;20:00;19,17744
09.12.2017;20:15;19,88001
09.12.2017;20:30;19,77495
09.12.2017;20:45;19,80174
09.12.2017;21:00;19,72571
09.12.2017;21:15;19,7094
09.12.2017;21:30;20,3474
09.12.2017;21:45;20,60417
09.12.2017;22:00;20,49101
09.12.2017;22:15;20,22134
09.12.2017;22:30;19,97192
09.12.2017;22:45;20,28184
09.12.2017;23:00;20,19008
09.12.2017;23:15;20,02659
09.12.2017;23:30;20,04326
09.12.2017;23:45;19,98258
10.12.2017;00:00;20,25405
10.12.2017;00:15;20,16981
10.12.2017;00:30;20,07903
10.12.2017;00:45;19,90254
10.12.2017;01:00;19,96558
10.12.2017;01:15;20,0732
10.12.2017;01:30;20,3444
10.12.2017;01:45;20,19926
10.12.2017;02:00;19,97953
