date;time;F__100093_cut.csv__Column_1_44
04.07.2011;09:00;213,6504
04.07.2011;09:15;214,17638
04.07.2011;09:30;221,53927
04.07.2011;09:45;223,72819
04.07.2011;10:00;231,09915
04.07.2011;10:15;235,38949
04.07.2011;10:30;233,35871
04.07.2011;10:45;229,23374
04.07.2011;11:00;234,03602
04.07.2011;11:15;234,50324
04.07.2011;11:30;236,53885
04.07.2011;11:45;235,8907
04.07.2011;12:00;235,95577
04.07.2011;12:15;235,92819
04.07.2011;12:30;232,9917
04.07.2011;12:45;235,32408
04.07.2011;13:00;235,70613
04.07.2011;13:15;238,387
04.07.2011;13:30;239,91893
04.07.2011;13:45;239,23851
04.07.2011;14:00;239,49271
04.07.2011;14:15;238,50883
04.07.2011;14:30;238,6902
04.07.2011;14:45;235,37663
04.07.2011;15:00;237,78486
04.07.2011;15:15;234,18659
04.07.2011;15:30;226,36494
04.07.2011;15:45;229,3853
04.07.2011;16:00;219,35999
04.07.2011;16:15;207,57824
04.07.2011;16:30;211,0182
04.07.2011;16:45;201,28715
04.07.2011;17:00;204,42422
04.07.2011;17:15;202,01802
04.07.2011;17:30;198,566
04.07.2011;17:45;198,55979
04.07.2011;18:00;197,99302
04.07.2011;18:15;197,78792
04.07.2011;18:30;194,57189
04.07.2011;18:45;189,9654
04.07.2011;19:00;189,36826
04.07.2011;19:15;187,34601
04.07.2011;19:30;189,7161
04.07.2011;19:45;188,38668
04.07.2011;20:00;187,61059
04.07.2011;20:15;186,7312
04.07.2011;20:30;183,82429
04.07.2011;20:45;185,98638
04.07.2011;21:00;186,58652
04.07.2011;21:15;186,97693
04.07.2011;21:30;186,77366
04.07.2011;21:45;184,53393
04.07.2011;22:00;185,27818
04.07.2011;22:15;185,00409
04.07.2011;22:30;186,19038
04.07.2011;22:45;186,59301
04.07.2011;23:00;185,55544
04.07.2011;23:15;183,4001
04.07.2011;23:30;185,61724
04.07.2011;23:45;187,36912
05.07.2011;00:00;185,70454
05.07.2011;00:15;184,52977
05.07.2011;00:30;177,85654
05.07.2011;00:45;174,00734
05.07.2011;01:00;171,28922
05.07.2011;01:15;169,86731
05.07.2011;01:30;171,28642
05.07.2011;01:45;176,63499
05.07.2011;02:00;178,75485
05.07.2011;02:15;177,25885
05.07.2011;02:30;178,55101
05.07.2011;02:45;176,42848
05.07.2011;03:00;178,97509
05.07.2011;03:15;178,26974
05.07.2011;03:30;181,02634
05.07.2011;03:45;177,18127
05.07.2011;04:00;180,25812
05.07.2011;04:15;180,91967
05.07.2011;04:30;176,98228
05.07.2011;04:45;181,10474
05.07.2011;05:00;179,75594
05.07.2011;05:15;180,48987
05.07.2011;05:30;181,08619
05.07.2011;05:45;183,55838
05.07.2011;06:00;182,38748
05.07.2011;06:15;187,34077
05.07.2011;06:30;189,28439
05.07.2011;06:45;191,99073
05.07.2011;07:00;191,91
05.07.2011;07:15;196,90565
05.07.2011;07:30;192,26915
05.07.2011;07:45;204,56814
05.07.2011;08:00;208,46066
05.07.2011;08:15;204,10331
05.07.2011;08:30;201,58338
05.07.2011;08:45;205,79849
05.07.2011;09:00;209,82304
05.07.2011;09:15;212,49143
05.07.2011;09:30;213,20713
05.07.2011;09:45;218,73652
05.07.2011;10:00;224,07167
05.07.2011;10:15;226,68318
05.07.2011;10:30;222,63524
05.07.2011;10:45;219,69523
05.07.2011;11:00;220,67971
05.07.2011;11:15;223,07
05.07.2011;11:30;222,41021
05.07.2011;11:45;220,71591
05.07.2011;12:00;215,38262
05.07.2011;12:15;219,89336
05.07.2011;12:30;216,36156
05.07.2011;12:45;223,21112
05.07.2011;13:00;220,4017
05.07.2011;13:15;222,07273
05.07.2011;13:30;219,29166
05.07.2011;13:45;218,11492
05.07.2011;14:00;217,65325
05.07.2011;14:15;215,65374
05.07.2011;14:30;223,41966
05.07.2011;14:45;224,13055
05.07.2011;15:00;224,09069
05.07.2011;15:15;222,79603
05.07.2011;15:30;221,00286
05.07.2011;15:45;223,51613
05.07.2011;16:00;218,30331
05.07.2011;16:15;213,16871
05.07.2011;16:30;208,54911
05.07.2011;16:45;199,24232
05.07.2011;17:00;201,02314
05.07.2011;17:15;198,83517
05.07.2011;17:30;199,89599
05.07.2011;17:45;197,9458
05.07.2011;18:00;195,93653
