2017-11-03 00:15:00+01:00,2.42
2017-11-03 00:30:00+01:00,2.46
2017-11-03 00:45:00+01:00,2.42
2017-11-03 01:00:00+01:00,2.41
2017-11-03 01:15:00+01:00,2.36
2017-11-03 01:30:00+01:00,2.42
2017-11-03 01:45:00+01:00,2.42
2017-11-03 02:00:00+01:00,2.33
2017-11-03 02:15:00+01:00,2.40
2017-11-03 02:30:00+01:00,2.30
2017-11-03 02:45:00+01:00,2.35
2017-11-03 03:00:00+01:00,2.33
2017-11-03 03:15:00+01:00,2.32
2017-11-03 03:30:00+01:00,2.32
2017-11-03 03:45:00+01:00,2.30
2017-11-03 04:00:00+01:00,2.32
2017-11-03 04:15:00+01:00,2.32
2017-11-03 04:30:00+01:00,2.29
2017-11-03 04:45:00+01:00,2.32
2017-11-03 05:00:00+01:00,2.30
2017-11-03 05:15:00+01:00,2.35
2017-11-03 05:30:00+01:00,2.30
2017-11-03 05:45:00+01:00,2.30
2017-11-03 06:00:00+01:00,2.31
2017-11-03 06:15:00+01:00,2.38
2017-11-03 06:30:00+01:00,3.40
2017-11-03 06:45:00+01:00,4.90
2017-11-03 07:00:00+01:00,5.90
2017-11-03 07:15:00+01:00,9.53
2017-11-03 07:30:00+01:00,9.90
2017-11-03 07:45:00+01:00,9.76
2017-11-03 08:00:00+01:00,10.80
2017-11-03 08:15:00+01:00,9.72
2017-11-03 08:30:00+01:00,9.77
2017-11-03 08:45:00+01:00,9.39
2017-11-03 09:00:00+01:00,9.53
2017-11-03 09:15:00+01:00,9.37
2017-11-03 09:30:00+01:00,9.29
2017-11-03 09:45:00+01:00,9.00
2017-11-03 10:00:00+01:00,8.72
2017-11-03 10:15:00+01:00,8.60
2017-11-03 10:30:00+01:00,8.55
2017-11-03 10:45:00+01:00,8.55
2017-11-03 11:00:00+01:00,8.51
2017-11-03 11:15:00+01:00,8.53
2017-11-03 11:30:00+01:00,8.51
2017-11-03 11:45:00+01:00,8.25
2017-11-03 12:00:00+01:00,8.20
2017-11-03 12:15:00+01:00,7.76
2017-11-03 12:30:00+01:00,7.47
2017-11-03 12:45:00+01:00,7.78
2017-11-03 13:00:00+01:00,7.65
2017-11-03 13:15:00+01:00,7.49
2017-11-03 13:30:00+01:00,7.41
2017-11-03 13:45:00+01:00,7.62
2017-11-03 14:00:00+01:00,7.07
2017-11-03 14:15:00+01:00,7.02
2017-11-03 14:30:00+01:00,6.00
2017-11-03 14:45:00+01:00,5.24
2017-11-03 15:00:00+01:00,4.25
2017-11-03 15:15:00+01:00,4.82
2017-11-03 15:30:00+01:00,3.56
2017-11-03 15:45:00+01:00,4.05
2017-11-03 16:00:00+01:00,3.08
2017-11-03 16:15:00+01:00,2.91
2017-11-03 16:30:00+01:00,2.88
2017-11-03 16:45:00+01:00,2.70
2017-11-03 17:00:00+01:00,2.70
2017-11-03 17:15:00+01:00,2.70
2017-11-03 17:30:00+01:00,2.78
2017-11-03 17:45:00+01:00,2.55
2017-11-03 18:00:00+01:00,2.52
2017-11-03 18:15:00+01:00,2.74
2017-11-03 18:30:00+01:00,2.46
2017-11-03 18:45:00+01:00,2.40
2017-11-03 19:00:00+01:00,2.38
2017-11-03 19:15:00+01:00,2.30
2017-11-03 19:30:00+01:00,2.29
2017-11-03 19:45:00+01:00,2.34
2017-11-03 20:00:00+01:00,2.26
2017-11-03 20:15:00+01:00,2.22
2017-11-03 20:30:00+01:00,2.23
2017-11-03 20:45:00+01:00,2.24
2017-11-03 21:00:00+01:00,2.29
2017-11-03 21:15:00+01:00,2.27
2017-11-03 21:30:00+01:00,2.20
2017-11-03 21:45:00+01:00,2.20
2017-11-03 22:00:00+01:00,2.32
2017-11-03 22:15:00+01:00,2.20
2017-11-03 22:30:00+01:00,2.20
2017-11-03 22:45:00+01:00,2.22
2017-11-03 23:00:00+01:00,2.22
2017-11-03 23:15:00+01:00,2.22
2017-11-03 23:30:00+01:00,2.29
2017-11-03 23:45:00+01:00,2.20
2017-11-04 00:00:00+01:00,2.27
2017-11-04 00:15:00+01:00,2.40
2017-11-04 00:30:00+01:00,2.32
2017-11-04 00:45:00+01:00,2.34
2017-11-04 01:00:00+01:00,2.34
2017-11-04 01:15:00+01:00,2.33
2017-11-04 01:30:00+01:00,2.32
2017-11-04 01:45:00+01:00,2.33
2017-11-04 02:00:00+01:00,2.27
2017-11-04 02:15:00+01:00,2.30
2017-11-04 02:30:00+01:00,2.28
2017-11-04 02:45:00+01:00,2.30
2017-11-04 03:00:00+01:00,2.28
2017-11-04 03:15:00+01:00,2.28
2017-11-04 03:30:00+01:00,2.27
2017-11-04 03:45:00+01:00,2.32
2017-11-04 04:00:00+01:00,2.28
2017-11-04 04:15:00+01:00,2.27
2017-11-04 04:30:00+01:00,2.27
2017-11-04 04:45:00+01:00,2.28
2017-11-04 05:00:00+01:00,2.28
2017-11-04 05:15:00+01:00,2.28
2017-11-04 05:30:00+01:00,2.27
2017-11-04 05:45:00+01:00,2.29
2017-11-04 06:00:00+01:00,2.27
2017-11-04 06:15:00+01:00,2.30
2017-11-04 06:30:00+01:00,2.33
2017-11-04 06:45:00+01:00,2.25
2017-11-04 07:00:00+01:00,2.25
2017-11-04 07:15:00+01:00,2.25
2017-11-04 07:30:00+01:00,2.26
2017-11-04 07:45:00+01:00,2.25
2017-11-04 08:00:00+01:00,2.26
2017-11-04 08:15:00+01:00,2.30
2017-11-04 08:30:00+01:00,2.30
2017-11-04 08:45:00+01:00,2.30
2017-11-04 09:00:00+01:00,2.29
2017-11-04 09:15:00+01:00,2.27
2017-11-04 09:30:00+01:00,2.30
2017-11-04 09:45:00+01:00,2.30
2017-11-04 10:00:00+01:00,2.29
2017-11-04 10:15:00+01:00,2.29
2017-11-04 10:30:00+01:00,2.30
2017-11-04 10:45:00+01:00,2.30
2017-11-04 11:00:00+01:00,2.27
2017-11-04 11:15:00+01:00,2.30
2017-11-04 11:30:00+01:00,2.27
2017-11-04 11:45:00+01:00,2.31
2017-11-04 12:00:00+01:00,2.30
2017-11-04 12:15:00+01:00,2.30
2017-11-04 12:30:00+01:00,2.30
2017-11-04 12:45:00+01:00,2.30
2017-11-04 13:00:00+01:00,2.30
2017-11-04 13:15:00+01:00,2.30
2017-11-04 13:30:00+01:00,2.30
2017-11-04 13:45:00+01:00,2.31
2017-11-04 14:00:00+01:00,2.38
2017-11-04 14:15:00+01:00,2.32
2017-11-04 14:30:00+01:00,2.34
2017-11-04 14:45:00+01:00,2.32
2017-11-04 15:00:00+01:00,2.40
2017-11-04 15:15:00+01:00,2.32
2017-11-04 15:30:00+01:00,2.37
2017-11-04 15:45:00+01:00,2.38
2017-11-04 16:00:00+01:00,2.34
2017-11-04 16:15:00+01:00,2.35
2017-11-04 16:30:00+01:00,2.40
2017-11-04 16:45:00+01:00,2.34
2017-11-04 17:00:00+01:00,2.40
2017-11-04 17:15:00+01:00,2.38
2017-11-04 17:30:00+01:00,2.37
2017-11-04 17:45:00+01:00,2.34
2017-11-04 18:00:00+01:00,2.39
2017-11-04 18:15:00+01:00,2.30
2017-11-04 18:30:00+01:00,2.30
2017-11-04 18:45:00+01:00,2.38
2017-11-04 19:00:00+01:00,2.30
2017-11-04 19:15:00+01:00,2.25
2017-11-04 19:30:00+01:00,2.27
2017-11-04 19:45:00+01:00,2.27
2017-11-04 20:00:00+01:00,2.29
2017-11-04 20:15:00+01:00,2.25
2017-11-04 20:30:00+01:00,2.23
2017-11-04 20:45:00+01:00,2.29
2017-11-04 21:00:00+01:00,2.30
2017-11-04 21:15:00+01:00,2.24
2017-11-04 21:30:00+01:00,2.30
2017-11-04 21:45:00+01:00,2.30
2017-11-04 22:00:00+01:00,2.29
2017-11-04 22:15:00+01:00,2.22
2017-11-04 22:30:00+01:00,2.24
2017-11-04 22:45:00+01:00,2.29
2017-11-04 23:00:00+01:00,2.24
2017-11-04 23:15:00+01:00,2.29
2017-11-04 23:30:00+01:00,2.30
2017-11-04 23:45:00+01:00,2.29
2017-11-05 00:00:00+01:00,2.33
