2011-06-16 00:15:00+02:00,182.67
2011-06-16 00:30:00+02:00,181.60
2011-06-16 00:45:00+02:00,182.67
2011-06-16 01:00:00+02:00,181.60
2011-06-16 01:15:00+02:00,182.67
2011-06-16 01:30:00+02:00,181.60
2011-06-16 01:45:00+02:00,182.67
2011-06-16 02:00:00+02:00,182.67
2011-06-16 02:15:00+02:00,183.56
2011-06-16 02:30:00+02:00,183.56
2011-06-16 02:45:00+02:00,182.78
2011-06-16 03:00:00+02:00,184.96
2011-06-16 03:15:00+02:00,189.78
2011-06-16 03:30:00+02:00,184.96
2011-06-16 03:45:00+02:00,184.96
2011-06-16 04:00:00+02:00,185.59
2011-06-16 04:15:00+02:00,187.20
2011-06-16 04:30:00+02:00,189.53
2011-06-16 04:45:00+02:00,189.78
2011-06-16 05:00:00+02:00,187.46
2011-06-16 05:15:00+02:00,189.02
2011-06-16 05:30:00+02:00,190.27
2011-06-16 05:45:00+02:00,192.98
2011-06-16 06:00:00+02:00,194.77
2011-06-16 06:15:00+02:00,201.99
2011-06-16 06:30:00+02:00,202.13
2011-06-16 06:45:00+02:00,202.13
2011-06-16 07:00:00+02:00,205.73
2011-06-16 07:15:00+02:00,206.21
2011-06-16 07:30:00+02:00,211.71
2011-06-16 07:45:00+02:00,220.76
2011-06-16 08:00:00+02:00,224.55
2011-06-16 08:15:00+02:00,211.13
2011-06-16 08:30:00+02:00,226.13
2011-06-16 08:45:00+02:00,225.82
2011-06-16 09:00:00+02:00,227.17
2011-06-16 09:15:00+02:00,226.27
2011-06-16 09:30:00+02:00,225.80
2011-06-16 09:45:00+02:00,227.17
2011-06-16 10:00:00+02:00,229.04
2011-06-16 10:15:00+02:00,229.15
2011-06-16 10:30:00+02:00,230.50
2011-06-16 10:45:00+02:00,229.81
2011-06-16 11:00:00+02:00,229.28
2011-06-16 11:15:00+02:00,229.77
2011-06-16 11:30:00+02:00,229.97
2011-06-16 11:45:00+02:00,229.04
2011-06-16 12:00:00+02:00,231.44
2011-06-16 12:15:00+02:00,229.15
2011-06-16 12:30:00+02:00,231.84
2011-06-16 12:45:00+02:00,231.67
2011-06-16 13:00:00+02:00,231.50
2011-06-16 13:15:00+02:00,231.44
2011-06-16 13:30:00+02:00,231.44
2011-06-16 13:45:00+02:00,231.44
2011-06-16 14:00:00+02:00,230.20
2011-06-16 14:15:00+02:00,229.67
2011-06-16 14:30:00+02:00,228.01
2011-06-16 14:45:00+02:00,226.03
2011-06-16 15:00:00+02:00,220.35
2011-06-16 15:15:00+02:00,216.26
2011-06-16 15:30:00+02:00,214.50
2011-06-16 15:45:00+02:00,214.13
2011-06-16 16:00:00+02:00,212.00
2011-06-16 16:15:00+02:00,208.38
2011-06-16 16:30:00+02:00,208.38
2011-06-16 16:45:00+02:00,205.06
2011-06-16 17:00:00+02:00,197.27
2011-06-16 17:15:00+02:00,201.93
2011-06-16 17:30:00+02:00,194.58
2011-06-16 17:45:00+02:00,195.42
2011-06-16 18:00:00+02:00,192.29
2011-06-16 18:15:00+02:00,193.26
2011-06-16 18:30:00+02:00,194.94
2011-06-16 18:45:00+02:00,191.82
2011-06-16 19:00:00+02:00,191.82
2011-06-16 19:15:00+02:00,191.82
2011-06-16 19:30:00+02:00,189.61
2011-06-16 19:45:00+02:00,189.53
2011-06-16 20:00:00+02:00,188.54
2011-06-16 20:15:00+02:00,188.31
2011-06-16 20:30:00+02:00,188.31
2011-06-16 20:45:00+02:00,186.34
2011-06-16 21:00:00+02:00,185.84
2011-06-16 21:15:00+02:00,185.24
2011-06-16 21:30:00+02:00,183.47
2011-06-16 21:45:00+02:00,183.47
2011-06-16 22:00:00+02:00,185.24
2011-06-16 22:15:00+02:00,185.83
2011-06-16 22:30:00+02:00,184.45
2011-06-16 22:45:00+02:00,183.47
2011-06-16 23:00:00+02:00,184.45
2011-06-16 23:15:00+02:00,188.39
2011-06-16 23:30:00+02:00,187.25
2011-06-16 23:45:00+02:00,184.29
2011-06-17 00:00:00+02:00,181.53
2011-06-17 00:15:00+02:00,181.53
2011-06-17 00:30:00+02:00,181.53
2011-06-17 00:45:00+02:00,181.53
2011-06-17 01:00:00+02:00,181.60
2011-06-17 01:15:00+02:00,181.60
2011-06-17 01:30:00+02:00,181.53
2011-06-17 01:45:00+02:00,181.53
2011-06-17 02:00:00+02:00,181.53
2011-06-17 02:15:00+02:00,182.78
2011-06-17 02:30:00+02:00,182.78
2011-06-17 02:45:00+02:00,181.60
2011-06-17 03:00:00+02:00,182.78
2011-06-17 03:15:00+02:00,187.30
2011-06-17 03:30:00+02:00,182.78
2011-06-17 03:45:00+02:00,182.78
2011-06-17 04:00:00+02:00,182.78
2011-06-17 04:15:00+02:00,185.59
2011-06-17 04:30:00+02:00,187.30
2011-06-17 04:45:00+02:00,189.02
2011-06-17 05:00:00+02:00,186.14
2011-06-17 05:15:00+02:00,190.01
2011-06-17 05:30:00+02:00,189.53
2011-06-17 05:45:00+02:00,193.85
2011-06-17 06:00:00+02:00,194.74
2011-06-17 06:15:00+02:00,198.16
2011-06-17 06:30:00+02:00,201.04
2011-06-17 06:45:00+02:00,203.17
2011-06-17 07:00:00+02:00,201.18
2011-06-17 07:15:00+02:00,206.15
2011-06-17 07:30:00+02:00,211.16
2011-06-17 07:45:00+02:00,216.35
2011-06-17 08:00:00+02:00,203.04
2011-06-17 08:15:00+02:00,217.63
2011-06-17 08:30:00+02:00,220.88
2011-06-17 08:45:00+02:00,226.22
2011-06-17 09:00:00+02:00,225.82
2011-06-17 09:15:00+02:00,222.83
2011-06-17 09:30:00+02:00,222.89
2011-06-17 09:45:00+02:00,226.13
2011-06-17 10:00:00+02:00,225.21
2011-06-17 10:15:00+02:00,225.31
2011-06-17 10:30:00+02:00,222.10
2011-06-17 10:45:00+02:00,225.25
2011-06-17 11:00:00+02:00,225.79
2011-06-17 11:15:00+02:00,225.25
2011-06-17 11:30:00+02:00,225.31
2011-06-17 11:45:00+02:00,225.31
2011-06-17 12:00:00+02:00,225.25
2011-06-17 12:15:00+02:00,221.87
2011-06-17 12:30:00+02:00,218.45
2011-06-17 12:45:00+02:00,218.32
2011-06-17 13:00:00+02:00,214.50
2011-06-17 13:15:00+02:00,222.83
2011-06-17 13:30:00+02:00,225.79
2011-06-17 13:45:00+02:00,217.01
2011-06-17 14:00:00+02:00,212.71
2011-06-17 14:15:00+02:00,212.00
2011-06-17 14:30:00+02:00,214.13
2011-06-17 14:45:00+02:00,214.50
2011-06-17 15:00:00+02:00,209.10
