2017-12-01 00:15:00+01:00,19.67
2017-12-01 00:30:00+01:00,19.63
2017-12-01 00:45:00+01:00,19.55
2017-12-01 01:00:00+01:00,19.53
2017-12-01 01:15:00+01:00,19.53
2017-12-01 01:30:00+01:00,19.53
2017-12-01 01:45:00+01:00,19.50
2017-12-01 02:00:00+01:00,19.49
2017-12-01 02:15:00+01:00,19.49
2017-12-01 02:30:00+01:00,19.48
2017-12-01 02:45:00+01:00,19.48
2017-12-01 03:00:00+01:00,19.48
2017-12-01 03:15:00+01:00,19.49
2017-12-01 03:30:00+01:00,19.54
2017-12-01 03:45:00+01:00,20.20
2017-12-01 04:00:00+01:00,21.28
2017-12-01 04:15:00+01:00,21.96
2017-12-01 04:30:00+01:00,23.05
2017-12-01 04:45:00+01:00,23.38
2017-12-01 05:00:00+01:00,24.94
2017-12-01 05:15:00+01:00,26.23
2017-12-01 05:30:00+01:00,26.60
2017-12-01 05:45:00+01:00,27.70
2017-12-01 06:00:00+01:00,31.83
2017-12-01 06:15:00+01:00,35.23
2017-12-01 06:30:00+01:00,37.45
2017-12-01 06:45:00+01:00,39.71
2017-12-01 07:00:00+01:00,46.20
2017-12-01 07:15:00+01:00,61.20
2017-12-01 07:30:00+01:00,67.02
2017-12-01 07:45:00+01:00,68.75
2017-12-01 08:00:00+01:00,71.55
2017-12-01 08:15:00+01:00,76.25
2017-12-01 08:30:00+01:00,81.11
2017-12-01 08:45:00+01:00,82.76
2017-12-01 09:00:00+01:00,82.86
2017-12-01 09:15:00+01:00,84.14
2017-12-01 09:30:00+01:00,84.73
2017-12-01 09:45:00+01:00,84.88
2017-12-01 10:00:00+01:00,85.69
2017-12-01 10:15:00+01:00,86.13
2017-12-01 10:30:00+01:00,86.13
2017-12-01 10:45:00+01:00,86.10
2017-12-01 11:00:00+01:00,85.99
2017-12-01 11:15:00+01:00,85.65
2017-12-01 11:30:00+01:00,83.83
2017-12-01 11:45:00+01:00,83.68
2017-12-01 12:00:00+01:00,83.56
2017-12-01 12:15:00+01:00,83.59
2017-12-01 12:30:00+01:00,83.62
2017-12-01 12:45:00+01:00,82.67
2017-12-01 13:00:00+01:00,80.44
2017-12-01 13:15:00+01:00,77.89
2017-12-01 13:30:00+01:00,74.56
2017-12-01 13:45:00+01:00,71.48
2017-12-01 14:00:00+01:00,70.99
2017-12-01 14:15:00+01:00,69.00
2017-12-01 14:30:00+01:00,68.44
2017-12-01 14:45:00+01:00,68.35
2017-12-01 15:00:00+01:00,61.17
2017-12-01 15:15:00+01:00,61.01
2017-12-01 15:30:00+01:00,61.07
2017-12-01 15:45:00+01:00,46.99
2017-12-01 16:00:00+01:00,45.87
2017-12-01 16:15:00+01:00,40.12
2017-12-01 16:30:00+01:00,36.30
2017-12-01 16:45:00+01:00,36.31
2017-12-01 17:00:00+01:00,36.32
2017-12-01 17:15:00+01:00,34.94
2017-12-01 17:30:00+01:00,31.82
2017-12-01 17:45:00+01:00,27.78
2017-12-01 18:00:00+01:00,26.34
2017-12-01 18:15:00+01:00,26.06
2017-12-01 18:30:00+01:00,24.44
2017-12-01 18:45:00+01:00,22.65
2017-12-01 19:00:00+01:00,21.78
2017-12-01 19:15:00+01:00,21.42
2017-12-01 19:30:00+01:00,21.27
2017-12-01 19:45:00+01:00,21.19
2017-12-01 20:00:00+01:00,21.11
2017-12-01 20:15:00+01:00,21.13
2017-12-01 20:30:00+01:00,21.19
2017-12-01 20:45:00+01:00,21.18
2017-12-01 21:00:00+01:00,21.10
2017-12-01 21:15:00+01:00,21.12
2017-12-01 21:30:00+01:00,21.07
2017-12-01 21:45:00+01:00,21.04
2017-12-01 22:00:00+01:00,21.03
2017-12-01 22:15:00+01:00,20.96
2017-12-01 22:30:00+01:00,20.90
2017-12-01 22:45:00+01:00,20.91
2017-12-01 23:00:00+01:00,20.99
2017-12-01 23:15:00+01:00,21.05
2017-12-01 23:30:00+01:00,21.09
2017-12-01 23:45:00+01:00,21.13
2017-12-02 00:00:00+01:00,21.08
2017-12-02 00:15:00+01:00,21.09
2017-12-02 00:30:00+01:00,21.12
2017-12-02 00:45:00+01:00,21.02
2017-12-02 01:00:00+01:00,20.96
2017-12-02 01:15:00+01:00,21.01
2017-12-02 01:30:00+01:00,21.10
2017-12-02 01:45:00+01:00,21.06
2017-12-02 02:00:00+01:00,20.96
2017-12-02 02:15:00+01:00,20.93
2017-12-02 02:30:00+01:00,21.03
2017-12-02 02:45:00+01:00,21.14
2017-12-02 03:00:00+01:00,21.14
2017-12-02 03:15:00+01:00,21.08
2017-12-02 03:30:00+01:00,21.10
2017-12-02 03:45:00+01:00,21.15
2017-12-02 04:00:00+01:00,21.12
2017-12-02 04:15:00+01:00,21.08
2017-12-02 04:30:00+01:00,21.00
2017-12-02 04:45:00+01:00,21.00
2017-12-02 05:00:00+01:00,21.01
2017-12-02 05:15:00+01:00,21.01
2017-12-02 05:30:00+01:00,20.88
2017-12-02 05:45:00+01:00,20.66
2017-12-02 06:00:00+01:00,20.63
2017-12-02 06:15:00+01:00,20.64
2017-12-02 06:30:00+01:00,20.56
2017-12-02 06:45:00+01:00,20.58
2017-12-02 07:00:00+01:00,20.87
2017-12-02 07:15:00+01:00,20.65
2017-12-02 07:30:00+01:00,20.75
